,file,input_text,target_text
2672,CMU\AFGP-2002-600002-Trans.xml,classify:it|||It is preferable it has its own private access in order to protect it and control it better.,other
11816,CMU\IZ-060316-01-Trans-1.xml,"classify:about|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11817,CMU\IZ-060316-01-Trans-1.xml,"classify:our|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11818,CMU\IZ-060316-01-Trans-1.xml,"classify:Jihad|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11819,CMU\IZ-060316-01-Trans-1.xml,"classify:that|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11820,CMU\IZ-060316-01-Trans-1.xml,"classify:it|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11821,CMU\IZ-060316-01-Trans-1.xml,"classify:'s|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11822,CMU\IZ-060316-01-Trans-1.xml,"classify:Jihad|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11823,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11824,CMU\IZ-060316-01-Trans-1.xml,"classify:faith|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11825,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11826,CMU\IZ-060316-01-Trans-1.xml,"classify:what|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11827,CMU\IZ-060316-01-Trans-1.xml,"classify:you|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11828,CMU\IZ-060316-01-Trans-1.xml,"classify:stated|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11829,CMU\IZ-060316-01-Trans-1.xml,"classify:over|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11830,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11831,CMU\IZ-060316-01-Trans-1.xml,"classify:over|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11832,CMU\IZ-060316-01-Trans-1.xml,"classify:before|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11833,CMU\IZ-060316-01-Trans-1.xml,"classify:my|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11834,CMU\IZ-060316-01-Trans-1.xml,"classify:Sheik|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11835,CMU\IZ-060316-01-Trans-1.xml,"classify:about|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11836,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11837,CMU\IZ-060316-01-Trans-1.xml,"classify:method|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11838,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11839,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11840,CMU\IZ-060316-01-Trans-1.xml,"classify:group|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11841,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11842,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11843,CMU\IZ-060316-01-Trans-1.xml,"classify:honorable|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11844,CMU\IZ-060316-01-Trans-1.xml,"classify:resistance|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11845,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11846,CMU\IZ-060316-01-Trans-1.xml,"classify:many|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11847,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11848,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11849,CMU\IZ-060316-01-Trans-1.xml,"classify:speeches|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11850,CMU\IZ-060316-01-Trans-1.xml,"classify:to|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11851,CMU\IZ-060316-01-Trans-1.xml,"classify:our|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11852,CMU\IZ-060316-01-Trans-1.xml,"classify:brothers|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11853,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11854,CMU\IZ-060316-01-Trans-1.xml,"classify:people|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11855,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11856,CMU\IZ-060316-01-Trans-1.xml,"classify:fact|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11857,CMU\IZ-060316-01-Trans-1.xml,"classify:Sheik|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11858,CMU\IZ-060316-01-Trans-1.xml,"classify:we|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11859,CMU\IZ-060316-01-Trans-1.xml,"classify:are|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11860,CMU\IZ-060316-01-Trans-1.xml,"classify:joyous|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11861,CMU\IZ-060316-01-Trans-1.xml,"classify:for|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11862,CMU\IZ-060316-01-Trans-1.xml,"classify:forming|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11863,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11864,CMU\IZ-060316-01-Trans-1.xml,"classify:state|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11865,CMU\IZ-060316-01-Trans-1.xml,"classify:council|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11866,CMU\IZ-060316-01-Trans-1.xml,"classify:although|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11867,CMU\IZ-060316-01-Trans-1.xml,"classify:we|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11868,CMU\IZ-060316-01-Trans-1.xml,"classify:say|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11869,CMU\IZ-060316-01-Trans-1.xml,"classify:to|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11870,CMU\IZ-060316-01-Trans-1.xml,"classify:save|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",unknown
11871,CMU\IZ-060316-01-Trans-1.xml,"classify:this|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11872,CMU\IZ-060316-01-Trans-1.xml,"classify:blessed|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11873,CMU\IZ-060316-01-Trans-1.xml,"classify:work|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",true
11874,CMU\IZ-060316-01-Trans-1.xml,"classify:which|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11875,CMU\IZ-060316-01-Trans-1.xml,"classify:we|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
11876,CMU\IZ-060316-01-Trans-1.xml,"classify:pray|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",unknown
11877,CMU\IZ-060316-01-Trans-1.xml,"classify:to|||Other groups pretends that they never killed an Iraqi or Sunni in particular, and that its goals are patriotic, what we know about our Jihad, that it's Jihad of faith, and what you stated over and over before my Sheik about the method of the group, and the honorable resistance in many of the speeches to our brothers and people, in fact Sheik we are joyous for forming the state council, although we say, to save this blessed work, which we pray to god that Islam and muslims would benefit from it, everyone should agree on our policy in the war against the renegade, without these restrictions we have at the state council.",other
