,file,input_text,target_text
4200,CMU\AFGP-2002-600045-Trans.xml,classify:with|||An Islamic group with an aim of Jihad.,other
11273,CMU\IZ-060316-01-Trans-1.xml,"classify:when|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11274,CMU\IZ-060316-01-Trans-1.xml,"classify:armed|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11275,CMU\IZ-060316-01-Trans-1.xml,"classify:men|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11276,CMU\IZ-060316-01-Trans-1.xml,"classify:shot|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",true
11277,CMU\IZ-060316-01-Trans-1.xml,"classify:him|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11278,CMU\IZ-060316-01-Trans-1.xml,"classify:was|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11279,CMU\IZ-060316-01-Trans-1.xml,"classify:injured|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",true
11280,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11281,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11282,CMU\IZ-060316-01-Trans-1.xml,"classify:thigh|||The same with the killing of Muhammad Saddak the Sheik of AlbuJlayb tribe, and president of al-Anbar revolutionists, who released statements in mosques and markets, promising to eliminate who he called Sheiks of sodomite and thift, and agents for the Zionists, like our brother Abu Mustafa Midhatt, our brother Abu Khattab, and Sheik Abu al-Harith al-Shar'i, and many others, this vicious organization (al-Anbar revolutionists) attempted to assasinate our brother Abu Khudayr, in Ramadi, when armed men shot him, was injured in the thigh.",other
11283,CMU\IZ-060316-01-Trans-1.xml,"classify:Sheik|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11284,CMU\IZ-060316-01-Trans-1.xml,"classify:Muhammad|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11285,CMU\IZ-060316-01-Trans-1.xml,"classify:Saddak|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11286,CMU\IZ-060316-01-Trans-1.xml,"classify:said|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",true
11287,CMU\IZ-060316-01-Trans-1.xml,"classify:himself|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11288,CMU\IZ-060316-01-Trans-1.xml,"classify:that|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11289,CMU\IZ-060316-01-Trans-1.xml,"classify:he|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11290,CMU\IZ-060316-01-Trans-1.xml,"classify:nominated|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",false
11291,CMU\IZ-060316-01-Trans-1.xml,"classify:for|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11292,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11293,CMU\IZ-060316-01-Trans-1.xml,"classify:position|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11294,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11295,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11296,CMU\IZ-060316-01-Trans-1.xml,"classify:interior|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11297,CMU\IZ-060316-01-Trans-1.xml,"classify:minister|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11298,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11299,CMU\IZ-060316-01-Trans-1.xml,"classify:Sheik|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11300,CMU\IZ-060316-01-Trans-1.xml,"classify:Nasr|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11301,CMU\IZ-060316-01-Trans-1.xml,"classify:al|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11302,CMU\IZ-060316-01-Trans-1.xml,"classify:Fahdawi|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11303,CMU\IZ-060316-01-Trans-1.xml,"classify:for|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11304,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11305,CMU\IZ-060316-01-Trans-1.xml,"classify:governor|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11306,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11307,CMU\IZ-060316-01-Trans-1.xml,"classify:Anbar|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11308,CMU\IZ-060316-01-Trans-1.xml,"classify:like|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11309,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11310,CMU\IZ-060316-01-Trans-1.xml,"classify:Americans|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11311,CMU\IZ-060316-01-Trans-1.xml,"classify:promised|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",true
11312,CMU\IZ-060316-01-Trans-1.xml,"classify:him|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11313,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11314,CMU\IZ-060316-01-Trans-1.xml,"classify:Abu|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11315,CMU\IZ-060316-01-Trans-1.xml,"classify:Raghghal|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11316,CMU\IZ-060316-01-Trans-1.xml,"classify:al-Dulaymi|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11317,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11318,CMU\IZ-060316-01-Trans-1.xml,"classify:others|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11319,CMU\IZ-060316-01-Trans-1.xml,"classify:thank|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",unknown
11320,CMU\IZ-060316-01-Trans-1.xml,"classify:god|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11321,CMU\IZ-060316-01-Trans-1.xml,"classify:his|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11322,CMU\IZ-060316-01-Trans-1.xml,"classify:was|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11323,CMU\IZ-060316-01-Trans-1.xml,"classify:eliminated|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",true
11324,CMU\IZ-060316-01-Trans-1.xml,"classify:by|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11325,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11326,CMU\IZ-060316-01-Trans-1.xml,"classify:brothers|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11327,CMU\IZ-060316-01-Trans-1.xml,"classify:inside|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11328,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11329,CMU\IZ-060316-01-Trans-1.xml,"classify:city|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11330,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11331,CMU\IZ-060316-01-Trans-1.xml,"classify:Baghdad|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11332,CMU\IZ-060316-01-Trans-1.xml,"classify:until|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11333,CMU\IZ-060316-01-Trans-1.xml,"classify:now|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11334,CMU\IZ-060316-01-Trans-1.xml,"classify:no|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11335,CMU\IZ-060316-01-Trans-1.xml,"classify:one|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11336,CMU\IZ-060316-01-Trans-1.xml,"classify:knows|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",true
11337,CMU\IZ-060316-01-Trans-1.xml,"classify:who|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11338,CMU\IZ-060316-01-Trans-1.xml,"classify:killed|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",true
11339,CMU\IZ-060316-01-Trans-1.xml,"classify:him|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11340,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
11341,CMU\IZ-060316-01-Trans-1.xml,"classify:Baghdad|||Sheik Muhammad Saddak said himself that he's nominated for the position of the interior minister, and Sheik Nasr al- Fahdawi for the governor of Anbar, like the Americans promised him, and Abu Raghghal al-Dulaymi and others thank god, his was eliminated by the brothers inside the city of Baghdad, until now no one knows who killed him in Baghdad, with all that, our policy is to eliminate the heads of infidelity without any announcements.",other
